Timestamp,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
1772819825.2691844,-1,0,-3,8,-1,-2,3,-1,1,2,10,2,0,5,9,3,0,-1,0,-2,-6,-1,-4,3,0,-9,-4,4,-6,-4,-4,-4
1772819825.2711375,-1,0,-2,8,-2,-2,4,0,1,3,11,3,1,6,10,4,2,0,1,-1,-6,-1,-4,4,-1,-10,-5,2,-8,-5,-4,-5
1772819825.2730906,-2,0,-2,7,-2,-3,4,0,1,4,12,4,1,7,11,4,3,1,2,1,-5,-1,-5,5,-3,-11,-7,0,-8,-5,-5,-5
1772819825.2750437,-4,0,-2,5,-2,-3,3,0,1,4,12,4,1,8,12,5,4,2,2,3,-5,-1,-5,6,-3,-11,-8,-1,-8,-6,-6,-5
1772819825.2769969,-5,1,-1,2,-3,-4,2,0,0,4,11,4,1,9,13,5,5,3,3,4,-5,-2,-5,8,-4,-12,-9,-1,-7,-6,-6,-6
1772819825.27895,-7,2,-1,-1,-4,-6,1,0,0,3,11,5,1,9,13,5,6,3,4,5,-4,-2,-5,9,-4,-12,-10,-1,-6,-5,-7,-6
1772819825.280903,-8,4,-1,-4,-4,-7,-1,0,-1,3,10,4,1,10,13,6,7,4,4,6,-4,-2,-5,11,-4,-11,-10,1,-3,-5,-7,-5
1772819825.2828562,-9,5,-2,-8,-5,-9,-2,-1,-1,2,9,4,1,10,13,6,7,4,4,7,-4,-2,-4,12,-4,-11,-10,3,0,-5,-8,-5
1772819825.2848094,-10,6,-2,-11,-5,-10,-4,-1,-2,1,8,4,1,10,14,6,7,4,5,7,-3,-2,-4,14,-4,-10,-10,5,3,-4,-8,-5
1772819825.2867625,-10,7,-2,-14,-6,-11,-6,-2,-2,0,7,4,0,10,14,6,7,4,4,7,-3,-2,-4,14,-3,-9,-9,7,6,-3,-8,-5
1772819825.2887156,-10,6,-2,-16,-6,-11,-7,-2,-3,-1,6,3,0,10,13,7,7,4,4,7,-3,-2,-3,15,-3,-9,-9,9,9,-3,-8,-4
1772819825.2906687,-9,5,-2,-17,-6,-11,-7,-2,-3,-2,6,3,0,10,13,7,7,4,4,6,-3,-2,-3,15,-3,-8,-8,10,12,-3,-8,-4
1772819825.2926219,-7,4,-2,-18,-6,-10,-7,-2,-3,-2,6,3,-1,10,13,7,6,3,4,6,-3,-2,-3,15,-3,-8,-8,10,14,-3,-8,-4
1772819825.294575,-5,2,-2,-17,-6,-8,-7,-2,-3,-3,6,2,-1,9,13,7,6,3,3,5,-3,-1,-3,15,-3,-8,-8,9,15,-4,-8,-4
1772819825.296528,-3,-1,-1,-16,-5,-6,-7,-1,-3,-3,6,2,-1,9,12,7,5,2,3,4,-3,-1,-3,14,-2,-8,-8,8,15,-4,-8,-4
1772819825.2984812,-1,-3,-1,-14,-5,-4,-6,-1,-3,-3,6,2,-1,8,12,6,4,1,3,3,-3,-1,-3,14,-2,-8,-7,7,15,-5,-7,-3
1772819825.3004344,1,-6,0,-11,-4,-1,-5,0,-3,-3,6,1,-1,6,11,5,3,0,2,2,-2,0,-2,14,-2,-8,-7,5,14,-5,-7,-3
1772819825.3023875,3,-8,0,-8,-4,1,-4,0,-2,-3,7,1,-1,5,10,4,2,-1,2,1,-2,0,-2,13,-1,-8,-7,4,12,-6,-6,-3
1772819825.3043406,4,-9,1,-5,-3,3,-3,1,-2,-2,7,0,-1,3,8,3,0,-2,1,1,-2,0,-2,13,-1,-7,-6,3,10,-5,-5,-3
1772819825.3062937,4,-9,2,-3,-2,5,-2,1,-2,-2,7,-1,-2,2,6,1,-1,-3,0,0,-2,1,-2,12,0,-7,-5,2,8,-5,-4,-2
1772819825.3082469,5,-8,2,0,-1,6,-2,1,-1,-3,6,-2,-2,0,4,0,-2,-4,0,-1,-2,1,-1,12,2,-6,-4,3,6,-4,-3,-2
1772819825.3102,5,-7,3,1,0,7,-2,1,-1,-3,6,-3,-2,-2,2,-2,-4,-4,-1,-1,-2,1,-1,11,3,-5,-3,4,4,-3,-2,-2
1772819825.312153,4,-4,4,2,0,8,-1,2,0,-3,6,-4,-2,-4,0,-4,-5,-5,-1,-2,-3,1,-1,10,4,-4,-1,5,3,-1,-1,-1
1772819825.3141062,3,-1,4,1,1,8,-1,2,0,-2,5,-5,-2,-5,-2,-6,-6,-6,-2,-2,-3,1,-1,9,5,-3,0,7,1,1,0,-1
1772819825.3160594,3,2,5,0,2,7,-1,3,1,-2,5,-6,-2,-7,-4,-8,-8,-6,-2,-3,-4,1,-1,7,5,-2,0,9,0,2,1,0
1772819825.3180125,2,6,5,-2,2,7,-1,3,2,-1,5,-6,-1,-7,-5,-9,-9,-7,-3,-4,-5,1,-2,6,5,-2,0,11,0,4,1,1
1772819825.3199656,2,9,6,-4,2,7,0,4,3,0,5,-6,-1,-8,-6,-10,-9,-7,-3,-4,-5,1,-2,4,5,-1,0,12,-1,5,1,1
1772819825.3219187,2,11,6,-6,3,6,0,6,3,1,5,-5,-1,-8,-7,-11,-10,-7,-3,-5,-6,1,-2,2,4,-1,0,12,-1,6,1,1
1772819825.3238719,3,12,7,-9,3,5,1,7,4,2,6,-4,0,-8,-7,-11,-10,-7,-3,-5,-7,1,-3,1,3,-2,-1,12,-1,7,1,2
1772819825.325825,4,13,7,-12,3,5,1,9,5,4,6,-3,0,-7,-6,-11,-11,-7,-3,-6,-7,1,-3,0,1,-2,-2,12,-1,7,0,2
1772819825.327778,4,12,7,-14,3,4,1,10,6,5,7,-2,1,-6,-6,-11,-10,-7,-3,-6,-7,2,-3,-1,0,-3,-4,10,0,7,-1,2
1772819825.3297312,5,11,7,-15,3,4,1,12,7,6,7,0,1,-5,-5,-10,-10,-6,-2,-6,-7,2,-4,-2,-1,-3,-5,9,0,6,-2,3
1772819825.3316844,6,9,7,-16,3,3,1,13,7,7,7,1,2,-4,-4,-9,-10,-6,-2,-6,-7,2,-4,-1,-2,-4,-5,8,0,5,-3,2
1772819825.3336375,7,6,6,-16,3,3,0,13,7,8,7,2,2,-3,-3,-9,-9,-6,-1,-5,-7,2,-3,0,-2,-4,-6,6,0,4,-4,2
1772819825.3355906,7,4,6,-16,2,2,-1,13,7,8,6,2,2,-2,-2,-8,-8,-5,-1,-5,-6,2,-3,1,-3,-5,-6,5,1,3,-5,2
1772819825.3375437,8,2,5,-15,2,2,-2,13,6,7,6,3,2,-1,0,-6,-7,-5,0,-4,-5,2,-3,3,-2,-5,-6,4,1,1,-5,1
1772819825.3394969,7,1,4,-14,1,1,-3,12,6,7,5,2,2,-1,1,-5,-6,-4,1,-3,-5,2,-2,5,-1,-5,-6,4,2,0,-5,0
1772819825.34145,6,0,3,-13,0,1,-5,10,5,5,4,2,1,0,2,-4,-5,-4,1,-2,-4,2,-1,6,0,-5,-5,4,2,-1,-5,0
1772819825.343403,5,0,2,-12,-1,1,-6,8,4,4,2,2,1,0,3,-3,-4,-3,2,-1,-3,2,-1,8,1,-5,-5,4,3,-1,-5,-1
1772819825.3453562,3,0,1,-12,-1,0,-8,6,3,3,1,1,1,0,4,-2,-3,-2,3,0,-3,2,0,9,2,-5,-4,4,3,-2,-5,-1
1772819825.3473094,1,1,1,-12,-2,0,-9,5,2,1,1,1,1,1,4,-1,-2,-2,3,1,-2,2,0,10,4,-5,-4,4,4,-2,-5,-2
1772819825.3492625,-1,2,0,-11,-3,-1,-10,3,2,0,0,0,2,1,5,0,0,-1,4,1,-2,3,1,10,5,-5,-4,4,5,-3,-5,-2
1772819825.3512156,-3,3,-1,-11,-3,-2,-10,1,1,-1,-1,0,2,1,6,1,1,0,4,2,-2,3,1,10,6,-5,-4,4,6,-3,-5,-2
1772819825.3531687,-5,3,-2,-11,-4,-2,-10,0,1,-2,-1,0,2,1,6,2,2,1,5,2,-2,3,2,10,6,-5,-4,4,7,-3,-5,-2
1772819825.3551219,-6,3,-3,-11,-4,-3,-10,0,1,-3,-2,0,3,2,7,3,3,2,5,2,-2,3,2,9,7,-5,-4,4,8,-4,-5,-1
1772819825.357075,-7,2,-4,-11,-3,-5,-9,-1,2,-3,-2,0,4,2,7,4,3,3,5,2,-3,4,2,8,7,-4,-4,3,9,-4,-5,-1
1772819825.359028,-8,1,-5,-10,-3,-6,-9,0,2,-3,-2,1,4,2,7,5,4,3,5,2,-3,4,2,6,6,-4,-4,2,10,-5,-5,0
1772819825.3609812,-8,-1,-6,-9,-2,-7,-8,0,3,-3,-2,1,5,3,7,6,4,4,5,1,-4,4,1,5,6,-4,-3,2,10,-6,-4,0
1772819825.3629344,-7,-4,-7,-8,-1,-8,-7,1,4,-3,-2,2,6,3,7,6,4,4,4,0,-4,4,1,4,5,-3,-3,1,10,-7,-4,1
1772819825.3648875,-6,-6,-7,-7,0,-9,-6,3,4,-2,-2,3,7,4,7,6,4,4,4,-1,-4,4,0,3,4,-3,-2,1,10,-8,-3,1
1772819825.3668406,-5,-9,-8,-6,0,-10,-5,4,5,-2,-1,3,7,5,6,6,3,4,3,-2,-5,4,0,3,3,-2,-2,0,8,-8,-3,2
1772819825.3687937,-4,-11,-7,-5,1,-10,-4,5,5,-1,0,4,8,5,6,5,2,4,3,-3,-5,4,-1,3,2,-2,-2,1,7,-8,-2,2
1772819825.3707469,-2,-12,-6,-5,1,-10,-3,6,6,-1,1,4,8,5,5,5,2,3,2,-4,-5,3,-1,3,1,-2,-1,1,5,-8,-2,2
1772819825.3727,-1,-12,-5,-5,2,-10,-2,6,6,0,2,4,8,6,5,4,1,3,2,-5,-5,3,-2,3,0,-2,-1,2,3,-8,-2,2
1772819825.374653,1,-11,-3,-6,2,-10,-1,6,6,0,3,5,8,6,4,3,0,2,1,-5,-4,3,-2,3,-2,-2,-2,2,0,-7,-2,2
1772819825.3766062,2,-9,0,-7,1,-9,0,6,5,1,4,4,8,5,3,2,-1,2,1,-5,-4,3,-2,3,-3,-3,-2,3,-2,-6,-2,2
1772819825.3785594,2,-7,2,-9,1,-8,1,5,5,1,4,4,8,5,2,1,-2,2,1,-6,-3,3,-2,3,-4,-3,-3,4,-3,-4,-3,2
1772819825.3805125,2,-4,5,-11,0,-7,1,5,4,1,5,4,7,5,2,0,-2,1,1,-5,-3,3,-2,3,-4,-3,-3,5,-4,-3,-4,2
1772819825.3824656,2,-1,7,-13,-1,-6,2,4,4,1,5,3,7,4,1,-1,-2,1,2,-5,-2,3,-2,3,-5,-3,-4,6,-4,-1,-4,2
1772819825.3844187,1,2,9,-14,-2,-5,2,3,3,0,6,2,6,3,0,-1,-2,1,2,-4,-1,3,-1,2,-5,-3,-5,6,-4,0,-5,2
1772819825.3863719,1,4,10,-16,-3,-5,2,2,2,0,6,1,6,2,0,-2,-2,1,3,-3,-1,3,-1,2,-4,-3,-5,6,-4,1,-6,2
1772819825.388325,0,6,11,-17,-4,-4,2,1,2,-1,6,0,6,1,0,-2,-2,1,3,-2,0,3,-1,1,-4,-3,-5,7,-3,1,-6,2
1772819825.390278,-1,7,11,-17,-4,-4,2,1,1,-1,6,0,5,0,0,-1,-1,2,4,-1,0,3,0,1,-3,-3,-5,6,-2,1,-7,2
1772819825.3922312,-1,8,10,-17,-4,-4,2,1,1,-2,6,-1,5,-1,0,-1,0,2,4,0,0,3,0,1,-2,-3,-5,6,-1,1,-7,2
1772819825.3941844,-1,7,9,-16,-4,-5,1,1,1,-2,6,-2,5,-1,1,0,1,3,4,1,0,3,0,1,-1,-3,-5,6,-1,1,-7,1
1772819825.3961375,-2,7,8,-16,-4,-5,1,1,1,-2,6,-2,5,-1,1,0,2,3,4,1,-1,3,-1,1,-1,-4,-5,5,0,0,-7,1
1772819825.3980906,-2,6,6,-15,-4,-5,0,2,1,-2,7,-2,5,-1,2,1,2,4,4,2,-1,3,-1,2,-1,-4,-5,4,0,0,-7,0
1772819825.4000437,-1,4,5,-14,-4,-5,0,3,1,-2,8,-2,5,-1,3,2,3,4,4,2,-2,2,-2,3,-1,-5,-6,4,0,-1,-7,0
1772819825.4019969,-1,3,4,-14,-4,-5,0,4,1,-1,9,-1,5,-1,4,2,4,4,4,2,-2,2,-3,4,-1,-6,-6,3,0,-1,-8,-1
1772819825.40395,-1,1,3,-14,-3,-5,0,5,2,0,10,-1,5,0,5,3,4,5,4,3,-3,1,-4,5,-2,-7,-7,3,0,-2,-8,-2
1772819825.405903,0,0,2,-15,-3,-4,1,6,2,0,10,0,5,0,6,3,4,5,4,3,-3,1,-5,6,-3,-8,-8,2,0,-2,-8,-3
1772819825.4078562,0,-2,2,-15,-3,-4,1,7,2,1,11,0,5,1,6,3,4,4,3,3,-4,1,-6,7,-3,-9,-9,2,1,-1,-8,-3
1772819825.4098094,0,-3,1,-16,-3,-4,2,7,3,2,11,1,6,1,7,3,4,4,3,3,-4,1,-6,8,-4,-9,-9,2,2,-1,-8,-4
1772819825.4117625,0,-5,1,-17,-3,-3,2,7,3,3,11,2,6,2,7,3,4,4,3,3,-3,1,-6,9,-5,-10,-10,2,4,-1,-9,-4
1772819825.4137156,1,-8,0,-18,-3,-3,3,7,3,3,11,2,6,3,7,3,4,3,3,3,-3,1,-6,9,-5,-10,-10,2,5,-1,-9,-4
1772819825.4156687,1,-10,0,-18,-4,-3,4,7,3,4,10,3,6,3,7,3,3,3,3,3,-3,1,-5,9,-5,-9,-10,2,6,0,-9,-4
1772819825.4176219,1,-12,0,-18,-4,-4,4,6,4,4,9,3,6,3,7,3,3,2,3,3,-2,1,-5,9,-4,-9,-10,2,6,0,-9,-3
1772819825.419575,1,-14,-1,-18,-4,-4,5,5,4,3,7,4,7,4,7,2,3,2,3,3,-2,1,-4,9,-4,-8,-9,2,6,-1,-9,-3
1772819825.421528,1,-15,-1,-17,-4,-4,5,5,4,3,6,4,7,4,7,2,2,2,4,4,-1,2,-3,8,-3,-7,-8,1,6,-1,-9,-3
1772819825.4234812,2,-16,-1,-15,-4,-5,5,4,4,3,4,4,7,5,7,2,2,1,4,4,-1,2,-2,7,-2,-6,-7,1,4,-2,-8,-2
1772819825.4254344,3,-17,-1,-14,-4,-5,6,4,4,2,3,4,7,5,7,2,2,1,4,3,-1,2,-1,5,-1,-5,-6,1,2,-3,-8,-2
1772819825.4273875,4,-16,0,-12,-4,-5,6,4,4,2,1,4,7,5,6,1,1,1,4,3,-1,2,-1,4,0,-5,-5,0,0,-4,-7,-1
1772819825.4293406,5,-15,1,-9,-4,-5,7,4,4,2,0,4,6,5,6,0,0,0,4,2,-1,2,-1,2,0,-4,-3,0,-2,-4,-7,-1
1772819825.4312937,7,-14,2,-7,-3,-4,7,5,4,2,-1,4,6,5,5,0,-1,0,3,1,-1,2,-1,0,1,-4,-2,0,-3,-5,-6,-1
1772819825.4332469,8,-12,4,-5,-3,-3,8,5,4,1,-2,4,5,5,4,-1,-2,-1,2,0,-2,2,-1,-1,0,-4,-2,0,-4,-6,-5,0
1772819825.4352,10,-10,7,-3,-2,-1,9,6,4,2,-3,4,5,4,3,-3,-4,-2,1,-2,-3,2,-2,-3,0,-4,-1,1,-4,-6,-5,0
1772819825.437153,11,-7,9,-1,-1,0,9,7,4,2,-3,3,4,4,1,-4,-5,-3,0,-3,-4,1,-2,-4,-1,-4,-1,1,-4,-6,-4,0
1772819825.4391062,12,-5,11,1,0,2,10,7,4,2,-3,3,3,3,0,-5,-6,-4,-1,-4,-4,1,-3,-5,-2,-4,-2,2,-2,-6,-3,-1
1772819825.4410594,13,-3,13,2,0,3,10,8,3,2,-3,2,2,2,-1,-6,-7,-5,-2,-5,-5,0,-3,-6,-3,-4,-2,3,0,-6,-2,-1
1772819825.4430125,12,-1,15,3,1,4,10,8,3,2,-3,2,2,2,-2,-6,-8,-6,-3,-6,-6,-1,-4,-6,-4,-5,-2,4,2,-5,-2,-2
1772819825.4449656,12,0,16,3,1,5,10,8,3,2,-2,2,1,1,-2,-6,-8,-6,-4,-6,-6,-1,-5,-5,-4,-5,-3,4,5,-4,-1,-2
1772819825.4469187,10,1,16,3,1,5,9,8,2,2,-2,1,1,1,-2,-5,-7,-6,-5,-5,-6,-2,-5,-4,-5,-5,-4,4,7,-4,-1,-3
1772819825.4488719,9,2,16,2,1,4,9,7,2,2,-1,1,1,1,-2,-4,-6,-5,-5,-5,-6,-2,-6,-3,-5,-6,-4,4,8,-3,-1,-4
1772819825.450825,6,2,15,1,0,4,8,6,2,2,0,1,1,1,-1,-3,-4,-4,-5,-4,-6,-3,-6,-2,-5,-6,-5,4,8,-2,-1,-4
1772819825.452778,4,2,14,0,0,3,7,5,2,1,0,1,1,1,0,-1,-2,-2,-5,-2,-6,-3,-6,-1,-5,-6,-6,4,7,-2,-2,-5
1772819825.4547312,2,2,12,0,-1,1,6,4,2,1,1,1,1,2,1,1,0,-1,-4,-1,-6,-3,-6,1,-4,-6,-6,3,6,-1,-2,-5
1772819825.4566844,-1,2,10,-1,-2,0,5,3,1,1,1,1,1,2,2,2,2,1,-3,1,-6,-3,-6,2,-4,-6,-6,3,5,-1,-2,-6
1772819825.4586375,-2,1,8,-1,-2,-1,4,1,1,0,2,1,1,2,3,3,4,3,-2,2,-5,-2,-6,3,-3,-6,-6,2,3,0,-3,-6
1772819825.4605906,-3,0,7,-1,-3,-1,3,0,1,0,2,1,1,2,4,4,5,4,-1,2,-5,-2,-5,4,-2,-5,-6,2,2,1,-3,-6
1772819825.4625437,-4,-1,5,0,-3,-2,3,-1,1,-1,2,0,1,1,3,4,6,5,0,2,-5,-2,-4,5,-1,-5,-6,2,1,1,-3,-5
1772819825.4644969,-3,-3,5,0,-3,-2,2,-2,0,-1,3,0,1,0,3,3,6,5,1,2,-5,-1,-3,5,0,-4,-5,2,1,2,-3,-5
1772819825.46645,-2,-5,5,1,-3,-2,2,-2,0,-1,3,-1,1,0,2,2,5,5,2,1,-5,-1,-3,6,0,-3,-5,2,1,4,-2,-4
1772819825.468403,0,-7,5,1,-3,-1,2,-2,0,-2,2,-2,0,-1,1,0,3,5,2,0,-5,-1,-2,6,1,-2,-4,2,2,5,-2,-4
1772819825.4703562,2,-8,6,1,-3,-1,2,-2,-1,-2,2,-2,0,-2,0,-1,2,4,2,-1,-5,-1,-1,6,2,-1,-4,3,4,6,-1,-3
1772819825.4723094,4,-10,7,0,-3,0,2,-2,-1,-2,2,-3,-1,-3,-1,-3,0,3,2,-2,-5,-1,-1,6,2,-1,-3,3,6,7,-1,-3
1772819825.4742625,7,-11,8,-1,-2,1,2,-1,-1,-2,2,-3,-1,-3,-2,-4,-1,2,2,-3,-5,-1,0,6,2,0,-3,3,8,7,0,-3
1772819825.4762156,9,-11,10,-3,-2,2,3,0,-2,-1,2,-3,-1,-3,-2,-5,-2,1,2,-4,-5,-2,0,6,2,0,-2,2,9,7,0,-3
1772819825.4781687,11,-10,11,-6,-2,2,3,0,-2,-1,1,-2,-1,-2,-2,-5,-3,0,1,-4,-6,-2,-1,5,1,0,-2,2,9,7,0,-3
1772819825.4801219,12,-9,13,-9,-2,3,4,1,-1,0,1,-1,-1,-1,-1,-5,-3,0,1,-4,-6,-2,-1,5,-1,-1,-3,1,8,5,0,-3
1772819825.482075,13,-7,14,-12,-2,4,4,1,-1,0,2,0,0,1,0,-4,-2,0,1,-4,-6,-3,-2,5,-2,-1,-3,-1,6,4,-1,-4
1772819825.484028,13,-4,15,-15,-3,4,4,2,-1,1,2,1,1,3,2,-2,-1,1,1,-3,-6,-3,-3,4,-4,-3,-4,-2,4,1,-2,-4
1772819825.4859812,12,-2,16,-17,-3,5,4,2,0,2,2,3,2,5,4,0,0,1,1,-2,-6,-3,-4,4,-6,-4,-5,-3,1,-2,-3,-4
1772819825.4879344,11,1,16,-19,-3,5,4,2,1,3,3,5,3,8,6,2,2,2,1,-2,-6,-3,-6,3,-8,-5,-6,-5,-2,-4,-4,-4
1772819825.4898875,10,2,15,-20,-4,6,4,3,2,4,3,6,4,10,9,4,3,3,1,-1,-6,-3,-7,2,-10,-7,-7,-6,-5,-7,-5,-4
1772819825.4918406,8,3,15,-20,-4,6,4,3,3,5,4,8,5,13,11,6,5,4,1,0,-6,-2,-8,1,-12,-8,-8,-7,-7,-9,-7,-4
1772819825.4937937,7,3,14,-19,-4,6,3,3,3,5,4,9,6,15,12,7,6,4,1,1,-6,-2,-9,0,-13,-9,-9,-7,-9,-11,-8,-4
1772819825.4957469,6,2,12,-18,-4,6,3,2,4,6,5,10,7,16,13,8,6,5,1,1,-6,-2,-9,-1,-14,-10,-10,-7,-9,-12,-8,-3
1772819825.4977,5,1,11,-16,-4,5,2,2,5,6,5,11,8,16,14,9,7,5,1,2,-6,-2,-9,-2,-14,-10,-10,-7,-9,-12,-9,-3
1772819825.499653,5,-2,9,-15,-4,5,2,2,5,6,5,11,8,16,14,9,7,5,1,2,-6,-1,-9,-2,-14,-10,-10,-6,-8,-12,-9,-2
1772819825.5016062,5,-4,7,-13,-4,4,2,3,5,5,5,10,8,15,13,8,6,4,1,2,-6,-1,-9,-2,-12,-10,-9,-5,-6,-12,-9,-2
1772819825.5035594,6,-7,5,-12,-4,4,2,3,5,5,4,9,7,14,12,7,6,4,1,2,-6,-1,-8,-3,-11,-9,-8,-4,-4,-10,-8,-2
1772819825.5055125,6,-9,4,-11,-4,3,2,3,4,4,3,8,7,11,11,6,5,3,1,2,-5,0,-7,-2,-9,-8,-7,-3,-2,-9,-7,-1
1772819825.5074656,7,-11,3,-11,-3,3,3,3,4,3,2,6,6,8,9,4,4,3,2,3,-5,0,-5,-2,-7,-7,-5,-2,0,-8,-6,-1
1772819825.5094187,8,-12,2,-12,-3,2,3,4,3,2,0,4,5,5,7,3,3,3,2,3,-4,0,-4,-1,-5,-5,-4,-1,2,-7,-5,-1
1772819825.5113719,9,-12,1,-13,-3,2,3,4,3,2,-1,3,5,2,4,1,3,3,3,3,-3,1,-2,0,-3,-4,-2,0,3,-6,-4,-1
1772819825.513325,10,-11,1,-15,-2,1,4,4,2,1,-3,1,4,-1,2,0,2,3,4,3,-2,1,-1,1,0,-3,0,0,4,-5,-4,-1
1772819825.515278,11,-10,1,-17,-2,1,4,4,2,0,-5,-1,3,-4,0,-1,2,3,4,4,-1,2,1,2,1,-2,1,0,4,-4,-3,-1
1772819825.5172312,11,-8,2,-18,-1,1,5,5,2,0,-7,-2,3,-7,-2,-3,1,3,5,4,0,2,2,3,3,-1,2,-1,4,-4,-2,0
1772819825.5191844,11,-5,2,-20,-1,1,5,5,2,0,-9,-4,2,-10,-4,-4,1,4,6,4,1,3,3,4,4,0,2,-2,4,-3,-2,0
1772819825.5211375,11,-2,3,-21,0,1,5,5,2,1,-10,-4,2,-11,-6,-5,1,4,6,3,2,3,4,4,4,1,3,-2,3,-3,-1,1
1772819825.5230906,11,1,3,-22,1,1,5,5,2,1,-11,-5,2,-13,-8,-6,0,4,6,3,2,3,4,5,4,1,3,-3,2,-2,0,1
1772819825.5250437,10,3,4,-23,1,1,5,6,3,2,-11,-5,2,-13,-10,-8,-1,4,6,2,2,4,4,5,4,2,2,-4,2,-2,0,2
1772819825.5269969,10,6,4,-24,2,2,5,6,3,3,-11,-4,2,-14,-11,-9,-2,4,6,2,2,4,4,4,3,2,2,-5,1,-1,1,3
1772819825.52895,9,8,5,-24,3,2,5,7,4,3,-11,-3,3,-13,-12,-9,-2,4,5,1,2,4,4,4,2,3,1,-6,0,-1,1,4
1772819825.530903,8,9,5,-24,4,2,5,7,5,4,-10,-2,3,-12,-13,-10,-3,3,5,0,2,4,4,3,1,3,1,-7,-1,0,2,5
1772819825.5328562,7,10,6,-24,5,2,4,8,6,5,-9,-1,4,-11,-14,-10,-4,3,4,-1,2,4,3,2,-1,3,1,-7,-2,0,2,6
1772819825.5348094,6,10,6,-25,5,2,4,8,6,6,-8,1,5,-9,-14,-10,-5,3,3,-2,1,4,3,1,-2,2,0,-8,-3,0,3,7
1772819825.5367625,4,10,7,-26,5,2,4,9,7,7,-6,3,5,-7,-13,-10,-5,3,3,-3,1,4,3,0,-4,2,0,-8,-5,-1,3,7
1772819825.5387156,3,9,8,-27,5,2,4,9,7,7,-4,5,6,-4,-13,-9,-6,3,3,-3,0,4,3,-1,-5,2,0,-8,-6,-1,2,7
1772819825.5406687,2,8,8,-28,4,2,4,8,7,8,-2,7,7,-2,-11,-8,-5,3,2,-3,0,3,3,-2,-5,1,0,-8,-8,-3,2,7
1772819825.5426219,0,7,8,-30,3,3,4,8,6,8,0,9,7,1,-10,-7,-5,3,2,-3,0,3,3,-3,-6,0,0,-7,-9,-4,1,6
1772819825.544575,-1,5,8,-31,2,3,4,7,6,8,3,11,8,3,-8,-5,-4,4,3,-3,0,3,3,-3,-5,-1,0,-7,-10,-6,0,5
1772819825.546528,-2,3,8,-32,0,3,4,6,5,8,5,12,8,6,-5,-3,-2,4,3,-2,0,3,3,-3,-5,-2,0,-6,-10,-7,-2,3
1772819825.5484812,-3,2,8,-33,-2,3,3,5,4,8,7,13,8,8,-3,-1,-1,5,3,-1,0,2,3,-3,-4,-3,1,-6,-10,-9,-3,2
1772819825.5504344,-4,0,8,-34,-4,2,3,3,3,7,8,14,7,10,0,1,1,5,3,0,0,1,2,-3,-3,-4,1,-6,-9,-11,-4,0
1772819825.5523875,-5,-1,7,-34,-5,2,2,2,2,7,10,14,7,11,2,3,3,6,4,1,1,1,2,-2,-1,-5,1,-5,-8,-12,-6,-2
1772819825.5543406,-5,-1,6,-34,-7,1,1,1,1,7,10,14,7,12,4,5,4,7,4,2,1,0,2,-2,0,-6,0,-5,-6,-13,-7,-3
1772819825.5562937,-5,-2,6,-33,-7,1,0,0,0,6,10,14,6,13,6,7,6,7,4,2,1,-1,1,-2,1,-6,0,-6,-4,-14,-7,-4
1772819825.5582469,-4,-2,5,-32,-7,0,-1,0,0,6,10,13,6,13,8,8,7,8,3,3,1,-2,0,-2,1,-7,0,-6,-2,-14,-7,-4
1772819825.5602,-3,-2,4,-30,-7,0,-1,0,-1,6,8,12,5,13,9,9,8,8,3,3,1,-2,0,-2,2,-7,-1,-7,1,-14,-7,-5
1772819825.562153,-1,-2,3,-28,-6,-1,-2,1,-1,5,6,11,5,12,9,10,9,8,3,2,1,-3,-1,-2,1,-7,-1,-8,2,-14,-7,-5
1772819825.5641062,0,-3,3,-26,-5,0,-2,1,-1,5,4,10,5,12,10,10,9,8,2,2,0,-3,-2,-3,1,-6,-2,-9,4,-13,-6,-4
1772819825.5660594,2,-3,2,-24,-3,0,-2,2,0,4,2,8,5,11,10,11,9,8,2,1,0,-3,-3,-3,0,-6,-2,-11,5,-12,-4,-4
1772819825.5680125,4,-4,2,-22,-1,1,-2,4,0,4,-1,7,5,10,10,10,9,8,2,1,0,-3,-4,-4,-2,-6,-3,-12,5,-11,-3,-3
1772819825.5699656,5,-5,2,-20,1,2,-1,5,1,3,-3,6,5,9,9,10,9,8,2,0,0,-3,-5,-5,-3,-5,-4,-13,5,-10,-1,-2
1772819825.5719187,7,-7,2,-18,3,3,-1,6,1,3,-5,5,5,8,8,9,8,8,1,-1,-1,-3,-5,-6,-5,-5,-4,-14,4,-9,0,-1
1772819825.5738719,8,-9,2,-17,5,4,0,7,2,2,-7,4,5,7,8,9,8,8,1,-2,-1,-2,-5,-7,-6,-4,-4,-14,3,-7,2,0
1772819825.575825,9,-10,3,-16,6,6,1,8,2,2,-8,3,5,6,7,8,7,7,1,-2,-2,-1,-5,-7,-7,-3,-4,-14,2,-6,3,1
1772819825.577778,9,-11,4,-16,7,7,2,9,3,1,-9,2,5,4,6,7,6,7,1,-3,-2,-1,-4,-8,-7,-2,-4,-14,1,-5,4,1
1772819825.5797312,9,-12,5,-16,8,7,3,9,3,1,-10,1,5,2,4,6,5,6,1,-3,-2,0,-4,-8,-7,-2,-4,-13,0,-4,5,2
